FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_WAC,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_WAC,CRS_DEP_TIME,DEP_TIME,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,DISTANCE
01/06/2022 00:00,AS,24,EWR,"Newark, NJ",NJ,21,LAX,"Los Angeles, CA",CA,91,815,2002,1135,2328,0,0,2454
01/06/2022 00:00,B6,24,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,2208,2159,630,643,0,0,2475
01/01/2022 00:00,AS,25,BOS,"Boston, MA",MA,13,SEA,"Seattle, WA",WA,93,700,659,1034,1044,0,0,2496
01/01/2022 00:00,HA,25,PDX,"Portland, OR",OR,92,HNL,"Honolulu, HI",HI,2,930,924,1340,1312,0,0,2603
01/01/2022 00:00,WN,25,DEN,"Denver, CO",CO,82,IND,"Indianapolis, IN",IN,42,700,,1125,,1,0,977
01/02/2022 00:00,AS,25,BOS,"Boston, MA",MA,13,SEA,"Seattle, WA",WA,93,700,703,1034,1049,0,0,2496
01/02/2022 00:00,G4,25,LAS,"Las Vegas, NV",NV,85,FAT,"Fresno, CA",CA,91,1342,1335,1451,1443,0,0,259
01/02/2022 00:00,HA,25,PDX,"Portland, OR",OR,92,HNL,"Honolulu, HI",HI,2,930,923,1340,1314,0,0,2603
01/03/2022 00:00,AS,25,BOS,"Boston, MA",MA,13,SEA,"Seattle, WA",WA,93,700,703,1034,1048,0,0,2496
01/03/2022 00:00,G4,25,LAS,"Las Vegas, NV",NV,85,FAT,"Fresno, CA",CA,91,1149,1259,1258,1411,0,0,259
01/03/2022 00:00,HA,25,PDX,"Portland, OR",OR,92,HNL,"Honolulu, HI",HI,2,930,1119,1340,1535,0,0,2603
01/04/2022 00:00,HA,25,PDX,"Portland, OR",OR,92,HNL,"Honolulu, HI",HI,2,930,931,1335,1346,0,0,2603
01/04/2022 00:00,WN,25,BNA,"Nashville, TN",TN,54,ORD,"Chicago, IL",IL,41,610,,755,,1,0,409
01/04/2022 00:00,WN,25,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1200,1222,1315,1319,0,0,239
01/04/2022 00:00,WN,25,HOU,"Houston, TX",TX,74,MAF,"Midland/Odessa, TX",TX,74,1355,1414,1520,1533,0,0,441
01/04/2022 00:00,WN,25,ORD,"Chicago, IL",IL,41,DAL,"Dallas, TX",TX,74,840,,1120,,1,0,798
01/05/2022 00:00,HA,25,PDX,"Portland, OR",OR,92,HNL,"Honolulu, HI",HI,2,930,1051,1335,1502,0,0,2603
01/05/2022 00:00,WN,25,BNA,"Nashville, TN",TN,54,ORD,"Chicago, IL",IL,41,610,606,755,807,0,0,409
01/05/2022 00:00,WN,25,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1200,1256,1315,1354,0,0,239
01/05/2022 00:00,WN,25,HOU,"Houston, TX",TX,74,MAF,"Midland/Odessa, TX",TX,74,1355,,1520,,1,0,441
01/05/2022 00:00,WN,25,ORD,"Chicago, IL",IL,41,DAL,"Dallas, TX",TX,74,840,912,1120,1157,0,0,798
01/06/2022 00:00,AS,25,BOS,"Boston, MA",MA,13,SEA,"Seattle, WA",WA,93,700,659,1030,1020,0,0,2496
01/01/2022 00:00,AS,26,SEA,"Seattle, WA",WA,93,ORD,"Chicago, IL",IL,41,1755,1823,2357,23,0,0,1721
01/01/2022 00:00,HA,26,HNL,"Honolulu, HI",HI,2,PDX,"Portland, OR",OR,92,1405,1431,2145,2219,0,0,2603
01/01/2022 00:00,WN,26,BWI,"Baltimore, MD",MD,35,SDF,"Louisville, KY",KY,52,805,804,955,946,0,0,495
01/01/2022 00:00,WN,26,RSW,"Fort Myers, FL",FL,33,BDL,"Hartford, CT",CT,11,1350,1350,1650,1629,0,0,1180
01/01/2022 00:00,WN,26,SDF,"Louisville, KY",KY,52,RSW,"Fort Myers, FL",FL,33,1040,1039,1255,1246,0,0,835
01/02/2022 00:00,AS,26,SEA,"Seattle, WA",WA,93,ORD,"Chicago, IL",IL,41,1755,1925,2357,53,0,0,1721
01/02/2022 00:00,G4,26,FAT,"Fresno, CA",CA,91,LAS,"Las Vegas, NV",NV,85,2159,,2303,,1,0,259
01/02/2022 00:00,HA,26,HNL,"Honolulu, HI",HI,2,PDX,"Portland, OR",OR,92,1405,1442,2135,2213,0,0,2603
01/03/2022 00:00,G4,26,FAT,"Fresno, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1343,1451,1447,1548,0,0,259
01/03/2022 00:00,HA,26,HNL,"Honolulu, HI",HI,2,PDX,"Portland, OR",OR,92,1405,1456,2135,2219,0,0,2603
01/04/2022 00:00,AS,26,SEA,"Seattle, WA",WA,93,ORD,"Chicago, IL",IL,41,1800,1820,2358,4,0,0,1721
01/04/2022 00:00,HA,26,HNL,"Honolulu, HI",HI,2,PDX,"Portland, OR",OR,92,1405,1419,2135,2147,0,0,2603
01/04/2022 00:00,WN,26,CRP,"Corpus Christi, TX",TX,74,HOU,"Houston, TX",TX,74,1020,1018,1115,1117,0,0,187
01/04/2022 00:00,WN,26,DAL,"Dallas, TX",TX,74,MDW,"Chicago, IL",IL,41,1345,1513,1555,1713,0,0,793
01/04/2022 00:00,WN,26,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,1200,1216,1305,1410,0,0,239
01/04/2022 00:00,WN,26,LGA,"New York, NY",NY,22,DEN,"Denver, CO",CO,82,2015,2159,2255,26,0,0,1620
01/04/2022 00:00,WN,26,MDW,"Chicago, IL",IL,41,LGA,"New York, NY",NY,22,1640,1807,1940,2111,0,0,725
01/05/2022 00:00,AS,26,SEA,"Seattle, WA",WA,93,ORD,"Chicago, IL",IL,41,1800,1915,2358,103,0,0,1721
01/05/2022 00:00,HA,26,HNL,"Honolulu, HI",HI,2,PDX,"Portland, OR",OR,92,1405,1447,2135,2203,0,0,2603
01/05/2022 00:00,WN,26,CRP,"Corpus Christi, TX",TX,74,HOU,"Houston, TX",TX,74,1020,1046,1115,1136,0,0,187
01/05/2022 00:00,WN,26,DAL,"Dallas, TX",TX,74,MDW,"Chicago, IL",IL,41,1345,,1555,,1,0,793
01/05/2022 00:00,WN,26,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,1200,1225,1305,1326,0,0,239
01/05/2022 00:00,WN,26,LGA,"New York, NY",NY,22,DEN,"Denver, CO",CO,82,2015,2012,2255,2305,0,0,1620
01/05/2022 00:00,WN,26,MDW,"Chicago, IL",IL,41,LGA,"New York, NY",NY,22,1640,,1940,,1,0,725
01/06/2022 00:00,AS,26,SEA,"Seattle, WA",WA,93,ORD,"Chicago, IL",IL,41,1800,1938,2358,118,0,0,1721
01/01/2022 00:00,AS,27,ORD,"Chicago, IL",IL,41,SEA,"Seattle, WA",WA,93,945,1224,1233,1513,0,0,1721
01/01/2022 00:00,HA,27,SEA,"Seattle, WA",WA,93,HNL,"Honolulu, HI",HI,2,800,803,1220,1226,0,0,2677
01/01/2022 00:00,WN,27,SMF,"Sacramento, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1410,1407,1535,1515,0,0,397
01/02/2022 00:00,AS,27,ORD,"Chicago, IL",IL,41,SEA,"Seattle, WA",WA,93,945,,1233,,1,0,1721
01/02/2022 00:00,HA,27,SEA,"Seattle, WA",WA,93,HNL,"Honolulu, HI",HI,2,800,850,1220,1302,0,0,2677
01/03/2022 00:00,AS,27,ORD,"Chicago, IL",IL,41,SEA,"Seattle, WA",WA,93,945,955,1233,1231,0,0,1721
01/03/2022 00:00,HA,27,SEA,"Seattle, WA",WA,93,HNL,"Honolulu, HI",HI,2,800,812,1220,1207,0,0,2677
01/04/2022 00:00,AS,27,JFK,"New York, NY",NY,22,SFO,"San Francisco, CA",CA,91,900,849,1241,1222,0,0,2586
01/04/2022 00:00,HA,27,SEA,"Seattle, WA",WA,93,HNL,"Honolulu, HI",HI,2,800,805,1215,1200,0,0,2677
01/04/2022 00:00,WN,27,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1300,,1410,,1,0,239
01/04/2022 00:00,WN,27,DCA,"Washington, DC",VA,38,DAL,"Dallas, TX",TX,74,945,1052,1210,1301,0,0,1184
01/04/2022 00:00,WN,27,HOU,"Houston, TX",TX,74,CRP,"Corpus Christi, TX",TX,74,1505,1537,1605,1628,0,0,187
01/04/2022 00:00,WN,27,MDW,"Chicago, IL",IL,41,DCA,"Washington, DC",VA,38,605,646,855,939,0,0,601
01/05/2022 00:00,AS,27,JFK,"New York, NY",NY,22,SFO,"San Francisco, CA",CA,91,900,859,1241,1223,0,0,2586
01/05/2022 00:00,HA,27,SEA,"Seattle, WA",WA,93,HNL,"Honolulu, HI",HI,2,800,800,1215,1213,0,0,2677
01/05/2022 00:00,WN,27,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1300,1430,1410,1539,0,0,239
01/05/2022 00:00,WN,27,DCA,"Washington, DC",VA,38,DAL,"Dallas, TX",TX,74,945,1035,1210,1308,0,0,1184
01/05/2022 00:00,WN,27,HOU,"Houston, TX",TX,74,CRP,"Corpus Christi, TX",TX,74,1505,1635,1605,1726,0,0,187
01/05/2022 00:00,WN,27,MDW,"Chicago, IL",IL,41,DCA,"Washington, DC",VA,38,605,603,855,843,0,0,601
01/06/2022 00:00,AS,27,JFK,"New York, NY",NY,22,SFO,"San Francisco, CA",CA,91,900,849,1241,1206,0,0,2586
01/01/2022 00:00,AA,28,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,2238,2249,700,705,0,0,2475
01/01/2022 00:00,AS,28,PDX,"Portland, OR",OR,92,EWR,"Newark, NJ",NJ,21,920,929,1730,1725,0,0,2434
01/01/2022 00:00,HA,28,HNL,"Honolulu, HI",HI,2,SEA,"Seattle, WA",WA,93,2150,2226,530,554,0,0,2677
01/02/2022 00:00,AA,28,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,2238,2235,700,643,0,0,2475
01/02/2022 00:00,AS,28,PDX,"Portland, OR",OR,92,EWR,"Newark, NJ",NJ,21,920,,1730,,1,0,2434
01/02/2022 00:00,G4,28,GEG,"Spokane, WA",WA,93,LAS,"Las Vegas, NV",NV,85,1711,1729,1917,1946,0,0,806
01/02/2022 00:00,HA,28,HNL,"Honolulu, HI",HI,2,SEA,"Seattle, WA",WA,93,2150,2202,530,538,0,0,2677
01/02/2022 00:00,WN,28,DAL,"Dallas, TX",TX,74,PHL,"Philadelphia, PA",PA,23,1455,1502,1855,1846,0,0,1295
01/02/2022 00:00,WN,28,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,1300,1307,1405,1403,0,0,239
01/02/2022 00:00,WN,28,OAK,"Oakland, CA",CA,91,HOU,"Houston, TX",TX,74,615,635,1205,1201,0,0,1642
01/03/2022 00:00,AA,28,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,2208,2208,630,607,0,0,2475
01/03/2022 00:00,AS,28,PDX,"Portland, OR",OR,92,EWR,"Newark, NJ",NJ,21,920,,1730,,1,0,2434
01/03/2022 00:00,HA,28,HNL,"Honolulu, HI",HI,2,SEA,"Seattle, WA",WA,93,2150,2219,530,548,0,0,2677
01/03/2022 00:00,WN,28,DAL,"Dallas, TX",TX,74,PHL,"Philadelphia, PA",PA,23,1455,1523,1855,1917,0,0,1295
01/03/2022 00:00,WN,28,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,1300,1257,1405,1358,0,0,239
01/03/2022 00:00,WN,28,OAK,"Oakland, CA",CA,91,HOU,"Houston, TX",TX,74,615,615,1205,1152,0,0,1642
01/04/2022 00:00,AA,28,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,730,1137,1545,2004,0,0,2475
01/04/2022 00:00,AS,28,PDX,"Portland, OR",OR,92,EWR,"Newark, NJ",NJ,21,1045,1042,1900,1837,0,0,2434
01/04/2022 00:00,HA,28,HNL,"Honolulu, HI",HI,2,SEA,"Seattle, WA",WA,93,2145,2147,530,514,0,0,2677
01/05/2022 00:00,AA,28,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,730,724,1545,1541,0,0,2475
01/05/2022 00:00,AS,28,PDX,"Portland, OR",OR,92,EWR,"Newark, NJ",NJ,21,1045,1045,1900,1929,0,0,2434
01/06/2022 00:00,AA,28,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,730,730,1545,1536,0,0,2475
01/06/2022 00:00,AS,28,PDX,"Portland, OR",OR,92,EWR,"Newark, NJ",NJ,21,1045,1049,1900,1913,0,0,2434
01/01/2022 00:00,AS,29,MCO,"Orlando, FL",FL,33,SEA,"Seattle, WA",WA,93,1030,1018,1358,1318,0,0,2554
01/01/2022 00:00,HA,29,SEA,"Seattle, WA",WA,93,OGG,"Kahului, HI",HI,2,915,907,1335,1323,0,0,2640
01/02/2022 00:00,AS,29,MCO,"Orlando, FL",FL,33,SEA,"Seattle, WA",WA,93,1030,1021,1358,1344,0,0,2554
01/02/2022 00:00,HA,29,SEA,"Seattle, WA",WA,93,OGG,"Kahului, HI",HI,2,915,912,1335,1319,0,0,2640
01/02/2022 00:00,WN,29,BWI,"Baltimore, MD",MD,35,SAV,"Savannah, GA",GA,34,810,839,1000,1030,0,0,549
01/02/2022 00:00,WN,29,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1330,1342,1440,1458,0,0,239
01/02/2022 00:00,WN,29,HOU,"Houston, TX",TX,74,LAS,"Las Vegas, NV",NV,85,1520,1610,1640,1733,0,0,1235
01/02/2022 00:00,WN,29,LAS,"Las Vegas, NV",NV,85,SNA,"Santa Ana, CA",CA,91,1740,1827,1845,1931,0,0,226
01/02/2022 00:00,WN,29,SAV,"Savannah, GA",GA,34,DAL,"Dallas, TX",TX,74,1050,1105,1250,1243,0,0,914
01/02/2022 00:00,WN,29,SNA,"Santa Ana, CA",CA,91,SMF,"Sacramento, CA",CA,91,1930,2019,2100,2145,0,0,404
01/03/2022 00:00,AS,29,MCO,"Orlando, FL",FL,33,SEA,"Seattle, WA",WA,93,1030,1024,1358,1354,0,0,2554
01/03/2022 00:00,HA,29,SEA,"Seattle, WA",WA,93,OGG,"Kahului, HI",HI,2,915,1009,1335,1355,0,0,2640
01/03/2022 00:00,WN,29,BWI,"Baltimore, MD",MD,35,SAV,"Savannah, GA",GA,34,810,,1000,,1,0,549
01/03/2022 00:00,WN,29,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1330,1330,1440,1427,0,0,239
01/03/2022 00:00,WN,29,HOU,"Houston, TX",TX,74,LAS,"Las Vegas, NV",NV,85,1520,1546,1640,1706,0,0,1235
01/03/2022 00:00,WN,29,LAS,"Las Vegas, NV",NV,85,SNA,"Santa Ana, CA",CA,91,1740,1821,1845,1917,0,0,226
01/03/2022 00:00,WN,29,SAV,"Savannah, GA",GA,34,DAL,"Dallas, TX",TX,74,1050,1050,1250,1227,0,0,914
01/03/2022 00:00,WN,29,SNA,"Santa Ana, CA",CA,91,SMF,"Sacramento, CA",CA,91,1930,1959,2100,2155,0,0,404
01/04/2022 00:00,AS,29,LAX,"Los Angeles, CA",CA,91,SEA,"Seattle, WA",WA,93,1530,,1825,,1,0,954
01/04/2022 00:00,HA,29,SEA,"Seattle, WA",WA,93,OGG,"Kahului, HI",HI,2,930,926,1340,1327,0,0,2640
01/05/2022 00:00,AS,29,LAX,"Los Angeles, CA",CA,91,SEA,"Seattle, WA",WA,93,1530,1750,1825,2044,0,0,954
01/05/2022 00:00,HA,29,SEA,"Seattle, WA",WA,93,OGG,"Kahului, HI",HI,2,930,919,1340,1331,0,0,2640
01/06/2022 00:00,AS,29,LAX,"Los Angeles, CA",CA,91,SEA,"Seattle, WA",WA,93,1530,1751,1825,2103,0,0,954
01/01/2022 00:00,AS,30,PDX,"Portland, OR",OR,92,BOS,"Boston, MA",MA,13,725,728,1534,1547,0,0,2537
01/01/2022 00:00,HA,30,OGG,"Kahului, HI",HI,2,SEA,"Seattle, WA",WA,93,1515,1605,2250,2334,0,0,2640
01/01/2022 00:00,WN,30,PHL,"Philadelphia, PA",PA,23,MCO,"Orlando, FL",FL,33,1235,1259,1510,1516,0,0,861
01/02/2022 00:00,AS,30,PDX,"Portland, OR",OR,92,BOS,"Boston, MA",MA,13,725,,1534,,1,0,2537
01/02/2022 00:00,HA,30,OGG,"Kahului, HI",HI,2,SEA,"Seattle, WA",WA,93,1515,1609,2250,2335,0,0,2640
01/03/2022 00:00,AS,30,PDX,"Portland, OR",OR,92,BOS,"Boston, MA",MA,13,725,820,1534,1619,0,0,2537
01/03/2022 00:00,HA,30,OGG,"Kahului, HI",HI,2,SEA,"Seattle, WA",WA,93,1515,1652,2250,10,0,0,2640
01/04/2022 00:00,HA,30,OGG,"Kahului, HI",HI,2,SEA,"Seattle, WA",WA,93,1510,1521,2235,2248,0,0,2640
01/05/2022 00:00,AS,30,PDX,"Portland, OR",OR,92,BOS,"Boston, MA",MA,13,940,941,1800,1754,0,0,2537
01/05/2022 00:00,HA,30,OGG,"Kahului, HI",HI,2,SEA,"Seattle, WA",WA,93,1510,1512,2235,2225,0,0,2640
01/06/2022 00:00,AS,30,PDX,"Portland, OR",OR,92,BOS,"Boston, MA",MA,13,940,935,1800,1811,0,0,2537
01/01/2022 00:00,AA,31,LAX,"Los Angeles, CA",CA,91,HNL,"Honolulu, HI",HI,2,810,805,1211,1215,0,0,2556
01/01/2022 00:00,AS,31,PHL,"Philadelphia, PA",PA,23,SEA,"Seattle, WA",WA,93,1730,1818,2044,2130,0,0,2378
01/01/2022 00:00,HA,31,LAS,"Las Vegas, NV",NV,85,OGG,"Kahului, HI",HI,2,845,840,1300,1314,0,0,2695
01/01/2022 00:00,WN,31,BWI,"Baltimore, MD",MD,35,LGA,"New York, NY",NY,22,1320,1417,1425,1512,0,0,185
01/01/2022 00:00,WN,31,FLL,"Fort Lauderdale, FL",FL,33,BWI,"Baltimore, MD",MD,35,1010,1007,1240,1236,0,0,925
01/01/2022 00:00,WN,31,LGA,"New York, NY",NY,22,TPA,"Tampa, FL",FL,33,1500,1604,1800,1852,0,0,1010
01/02/2022 00:00,AA,31,LAX,"Los Angeles, CA",CA,91,HNL,"Honolulu, HI",HI,2,810,807,1211,1218,0,0,2556
01/02/2022 00:00,AS,31,PHL,"Philadelphia, PA",PA,23,SEA,"Seattle, WA",WA,93,1730,1955,2044,2326,0,0,2378
01/02/2022 00:00,G4,31,LAS,"Las Vegas, NV",NV,85,GJT,"Grand Junction, CO",CO,82,1420,1415,1642,1630,0,0,420
01/02/2022 00:00,HA,31,LAS,"Las Vegas, NV",NV,85,OGG,"Kahului, HI",HI,2,845,1021,1300,1427,0,0,2695
01/03/2022 00:00,AA,31,LAX,"Los Angeles, CA",CA,91,HNL,"Honolulu, HI",HI,2,810,810,1211,1149,0,0,2556
01/03/2022 00:00,AS,31,PHL,"Philadelphia, PA",PA,23,SEA,"Seattle, WA",WA,93,1730,1805,2044,2122,0,0,2378
01/03/2022 00:00,HA,31,LAS,"Las Vegas, NV",NV,85,OGG,"Kahului, HI",HI,2,845,1029,1300,1412,0,0,2695
01/04/2022 00:00,AA,31,LAX,"Los Angeles, CA",CA,91,HNL,"Honolulu, HI",HI,2,805,759,1206,1144,0,0,2556
01/04/2022 00:00,AS,31,SNA,"Santa Ana, CA",CA,91,PDX,"Portland, OR",OR,92,1015,1008,1245,1234,0,0,859
01/04/2022 00:00,HA,31,LAS,"Las Vegas, NV",NV,85,OGG,"Kahului, HI",HI,2,845,1132,1305,1518,0,0,2695
01/05/2022 00:00,AA,31,LAX,"Los Angeles, CA",CA,91,HNL,"Honolulu, HI",HI,2,805,802,1206,1122,0,0,2556
01/05/2022 00:00,AS,31,SNA,"Santa Ana, CA",CA,91,PDX,"Portland, OR",OR,92,1015,,1245,,1,0,859
01/05/2022 00:00,HA,31,LAS,"Las Vegas, NV",NV,85,OGG,"Kahului, HI",HI,2,845,914,1305,1249,0,0,2695
01/06/2022 00:00,AA,31,LAX,"Los Angeles, CA",CA,91,HNL,"Honolulu, HI",HI,2,805,800,1206,1131,0,0,2556
01/06/2022 00:00,AS,31,SNA,"Santa Ana, CA",CA,91,PDX,"Portland, OR",OR,92,1015,,1245,,1,0,859
01/01/2022 00:00,AS,32,SEA,"Seattle, WA",WA,93,PHL,"Philadelphia, PA",PA,23,817,812,1624,1616,0,0,2378
01/01/2022 00:00,HA,32,OGG,"Kahului, HI",HI,2,LAS,"Las Vegas, NV",NV,85,1335,1457,2115,2240,0,0,2695
01/01/2022 00:00,WN,32,BHM,"Birmingham, AL",AL,51,MCO,"Orlando, FL",FL,33,545,549,820,824,0,0,479
01/02/2022 00:00,AA,32,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,1330,1321,2156,2128,0,0,2475
01/02/2022 00:00,AS,32,SEA,"Seattle, WA",WA,93,PHL,"Philadelphia, PA",PA,23,817,819,1624,1555,0,0,2378
01/02/2022 00:00,G4,32,GJT,"Grand Junction, CO",CO,82,LAS,"Las Vegas, NV",NV,85,2239,2257,2301,2318,0,0,420
01/02/2022 00:00,HA,32,OGG,"Kahului, HI",HI,2,LAS,"Las Vegas, NV",NV,85,1335,1525,2115,2308,0,0,2695
01/03/2022 00:00,AA,32,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,1330,1326,2156,2136,0,0,2475
01/03/2022 00:00,AS,32,SEA,"Seattle, WA",WA,93,PHL,"Philadelphia, PA",PA,23,817,905,1624,1650,0,0,2378
01/03/2022 00:00,HA,32,OGG,"Kahului, HI",HI,2,LAS,"Las Vegas, NV",NV,85,1335,1656,2115,28,0,0,2695
01/04/2022 00:00,AA,32,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,1330,1324,2149,2132,0,0,2475
01/04/2022 00:00,AS,32,SEA,"Seattle, WA",WA,93,PHL,"Philadelphia, PA",PA,23,725,727,1534,1502,0,0,2378
01/04/2022 00:00,HA,32,OGG,"Kahului, HI",HI,2,LAS,"Las Vegas, NV",NV,85,1330,1428,2115,2155,0,0,2695
01/04/2022 00:00,WN,32,ATL,"Atlanta, GA",GA,34,GSP,"Greer, SC",SC,37,1110,1156,1205,1238,0,0,153
01/04/2022 00:00,WN,32,GSP,"Greer, SC",SC,37,HOU,"Houston, TX",TX,74,1245,1316,1420,1434,0,0,845
01/04/2022 00:00,WN,32,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,1500,1547,1605,1728,0,0,239
01/05/2022 00:00,AA,32,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,1330,1322,2149,2137,0,0,2475
01/05/2022 00:00,AS,32,SEA,"Seattle, WA",WA,93,PHL,"Philadelphia, PA",PA,23,725,735,1534,1519,0,0,2378
01/05/2022 00:00,HA,32,OGG,"Kahului, HI",HI,2,LAS,"Las Vegas, NV",NV,85,1330,1337,2115,2107,0,0,2695
01/05/2022 00:00,WN,32,ATL,"Atlanta, GA",GA,34,GSP,"Greer, SC",SC,37,1110,1133,1205,1220,0,0,153
01/05/2022 00:00,WN,32,GSP,"Greer, SC",SC,37,HOU,"Houston, TX",TX,74,1245,1257,1420,1424,0,0,845
01/05/2022 00:00,WN,32,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,1500,1523,1605,1626,0,0,239
01/06/2022 00:00,AA,32,LAX,"Los Angeles, CA",CA,91,JFK,"New York, NY",NY,22,1330,,2149,,1,0,2475
01/06/2022 00:00,AS,32,SEA,"Seattle, WA",WA,93,PHL,"Philadelphia, PA",PA,23,725,720,1534,1503,0,0,2378
01/01/2022 00:00,AS,33,BOS,"Boston, MA",MA,13,PDX,"Portland, OR",OR,92,1820,1818,2154,2152,0,0,2537
01/01/2022 00:00,HA,33,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,745,745,1135,1058,0,0,2486
01/01/2022 00:00,WN,33,BNA,"Nashville, TN",TN,54,ORF,"Norfolk, VA",VA,38,2150,2222,30,105,0,0,585
01/01/2022 00:00,WN,33,DEN,"Denver, CO",CO,82,PDX,"Portland, OR",OR,92,825,1013,1015,1205,0,0,991
01/01/2022 00:00,WN,33,ORD,"Chicago, IL",IL,41,DEN,"Denver, CO",CO,82,600,,745,,1,0,888
01/01/2022 00:00,WN,33,PDX,"Portland, OR",OR,92,SJC,"San Jose, CA",CA,91,1050,1243,1235,1416,0,0,569
01/01/2022 00:00,WN,33,SAN,"San Diego, CA",CA,91,BNA,"Nashville, TN",TN,54,1520,1519,2100,2056,0,0,1751
01/01/2022 00:00,WN,33,SJC,"San Jose, CA",CA,91,SAN,"San Diego, CA",CA,91,1320,1504,1440,1616,0,0,417
01/02/2022 00:00,AS,33,BOS,"Boston, MA",MA,13,PDX,"Portland, OR",OR,92,1820,,2154,,1,0,2537
01/02/2022 00:00,B6,33,BOS,"Boston, MA",MA,13,SFO,"San Francisco, CA",CA,91,1230,1256,1626,1638,0,0,2704
01/02/2022 00:00,G4,33,GJT,"Grand Junction, CO",CO,82,SNA,"Santa Ana, CA",CA,91,1727,1759,1824,1847,0,0,641
01/02/2022 00:00,HA,33,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,745,743,1135,1111,0,0,2486
01/03/2022 00:00,B6,33,BOS,"Boston, MA",MA,13,SFO,"San Francisco, CA",CA,91,1230,1227,1626,1621,0,0,2704
01/03/2022 00:00,HA,33,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,745,744,1135,1103,0,0,2486
01/04/2022 00:00,B6,33,BOS,"Boston, MA",MA,13,SFO,"San Francisco, CA",CA,91,1230,1235,1626,1633,0,0,2704
01/04/2022 00:00,HA,33,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,745,753,1140,1109,0,0,2486
01/05/2022 00:00,AS,33,BOS,"Boston, MA",MA,13,PDX,"Portland, OR",OR,92,1905,1902,2237,2232,0,0,2537
01/05/2022 00:00,B6,33,BOS,"Boston, MA",MA,13,SFO,"San Francisco, CA",CA,91,1230,1232,1626,1600,0,0,2704
01/05/2022 00:00,HA,33,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,745,747,1140,1054,0,0,2486
01/06/2022 00:00,AS,33,BOS,"Boston, MA",MA,13,PDX,"Portland, OR",OR,92,1905,1910,2237,2254,0,0,2537
01/06/2022 00:00,B6,33,BOS,"Boston, MA",MA,13,SFO,"San Francisco, CA",CA,91,1230,1222,1626,1549,0,0,2704
01/01/2022 00:00,AS,34,SEA,"Seattle, WA",WA,93,ORD,"Chicago, IL",IL,41,645,652,1252,1239,0,0,1721
01/01/2022 00:00,HA,34,OGG,"Kahului, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1315,1320,2035,2032,0,0,2486
01/01/2022 00:00,WN,34,BWI,"Baltimore, MD",MD,35,SAT,"San Antonio, TX",TX,74,1930,1932,2225,2233,0,0,1407
01/01/2022 00:00,WN,34,CLE,"Cleveland, OH",OH,44,BWI,"Baltimore, MD",MD,35,1710,1725,1830,1830,0,0,314
01/01/2022 00:00,WN,34,DEN,"Denver, CO",CO,82,PHX,"Phoenix, AZ",AZ,81,735,801,940,1018,0,0,602
01/01/2022 00:00,WN,34,OKC,"Oklahoma City, OK",OK,73,DEN,"Denver, CO",CO,82,600,601,645,635,0,0,495
01/01/2022 00:00,WN,34,PHX,"Phoenix, AZ",AZ,81,CLE,"Cleveland, OH",OH,44,1030,1127,1620,1644,0,0,1737
